text,label
라가불린. 아드벡을 좋아 합니다. 아일라 위스키 좋아면 추천 합니다. 라프로익도 나오면 마셔볼려 합니다. 우리지역은 이번에 생겨서 처음 주문해 봤는데 지방에서 구하기 힘든 위스키를 많이 판매 했으면 합니다. 마지막으로 친철하게 응대해 주신 한양생고기사장님 번창하세요. ,0
"너무 맛있어요
데일리샷 덕분에 저렴하게 잘 구매했습니다
",0
컵은 이쁘나... 맥주는 와인앤모어 5월 행사가 더 싼듯하네요...,1
한정판이라 구매했음,0
"버번 특유의 바닐라와 101프루프의 알콜향이 강렬합니다.

칵테일: 올드패션드, 하이볼

p.s 기본 전용잔 2개 및 배송 중 파손 보상으로 추가잔 2개까지 총 4개를 받으니 참 좋네요 
후처리까지 깔끔하게 책임지는게 아주 좋습니다.",1
"심심하긴하지만 그래도 가격대비 훌륭
",0
처음 사용했는데 너무 편하고 좋네요^^,0
셰리캐스크 숙성이라 제 취향이랑은 조금 맞지 않았지만 나름 괜찮았어요,0
역시 인기 많은 위스키는 이유가 있네요 개성은 좀 부족하지만 모나지 않은 맛과 밸런스! 맛있게 마셨어요 ,0
사실 이 가격에 이 정도 퀄러티면 불평을 하면 안 됩니다 ,0
사실 너무 저렴해서 그냥 사봤는데 생각보다 정말 맛있네요 ,0
멘솔맛처럼 쿨한 맛이 일품인 진으로 탱커레이 텐과는 다른 맛이 있고 타 풍미도 있어서 여름에 마시기 매우 좋은 술이라고 생각합니다. 도매시장이나 이런데 가도 4만원대 중후반 가격이고 와인앤모어에서 할인할 때만 3만원 중반에 나오던 진인데 집 근처에서 이가격에 픽업 가능하다는 것 자체가 엄청난 장점이라고 생각합니다~! 2번 구매하고 다시 구매하는데 잘 받아봤고 시원한 맛이 좋습니다. 개인적으로 온더락이나 냉각시킨 물/탄산수/나랑드사이다에 라임/레몬 한 피스씩 올려서 마시면 매우 맛있습니다~!,1
"그냥저냥 평범하게 위스키는 마시고 싶은데. 돈은 없고~ 근데 싸구려는 싫은 사람에게 딱 좋음.

하이볼이나 무얼 타지않고 마실 수 있는 최소한의 미덕을 갖춘 위스키

스코틀랜드에서 소주같은 느낌일듯",0
"하이네켄 케그 오랜만에 마시니 너무 좋았음
마치 pub에서 생맥을 마시는 그느낌과 그맛그대로
캔맥만 마시던 입맛에 생기를 줌 별5개

그러나 이마트갔다가 32천원대에 파는거보고 개실망
별하나뺌 ㅋㅋ 가격 경쟁력없음 ㅋㅋ",0
그동안 마셨던 밀맥주를 아무런 특징없는 알콜음료로 만든 맥주 ,0
가성비최강!,0
너무 맛있게 잘 먹고 두 병 더 샀어요,0
하나 사놓으면 든든함,0
기대를 뛰어넘는 향과 맛,0
"픽업장소에 가보니 선반에서 꺼내주었고 
친절했습니다.
선물할꺼라 맛은 모르겠어요.",1
"배달은 100점 만점에 120점 신속 정확함
위스키 자체는 10점 만점 7점
색에비해 쉐리향도 적고 바디감도 약하고 피니쉬도 아쉬움 피트도 향에 비해 약함.
물론 에어링후엔 더 맛있어졌는데 딱 이가격에 살만한 위스키인듯. 피트 좋아하는 사람이면 질러도 후회 안함ㄱㄱ",0
오자말자 먹엇는데 저는 너무좋앗습니당ㅎㅎ,0
좋ㅂ니다,0
맛있게 잘 먹었습니다! 어머니가 좋아하세요,0
향이 풍부해요,0
와 진짜 너무 맛있어요. 라임즙이나 레몬즙이 떨어져서 그냥 온더락으로만 먹었는데도 맛있네요. 두고 잘 먹을 것 같습니다. 병도 너무 예쁘네요 ◡̈ ,0
"드라이진 처음 먹어보는데 향이 그래도 꽤 세서 기대한 것과 다르긴 하지만, 끝맛이 보통 진과 차별점이 있네요.",0
"와 진짜.. 진 처음 먹어보는데 너무 취향저격이네요!!!
병도 너무 예쁘고 ㅠㅠㅠ 배송이 24시간도 되기 전에 와서 넘 만족스럽습니다 ,, 앞으로 더 자주 이용할 거 같아요 ㅎㅎ",1
빠르네요.,0
정말 딱 요정도 입니다 큰 개성이 없지만 드라이한 위스키를 찾는 분들에게는 추천,0
스카치보다 버번 취향,0
개인취향으로 버번이 좋네요 향은 최고,0
쉐리랑 피트. 맛있습니다. ,0
"위스키 병으로 사본건 처음인데 좋네요 물 한 잔 떠놓고 스트레이트로도 먹고 온더락으로도 먹고 탄산수로 하이볼, 토닉으로 하이볼 다 맛있네요 어레인지해도 가볍고 좋고 그냥 단순하게 마셔도 맛있습니다
병 따고 처음에는 너무 스파이시한 느낌이었는데 이제는 부드럽고 달달합니다 먹고 나서 바닐라향이 강하게 남는게 좋아요
뚜껑이 스크류타입이라 열기 편하다보니 너무 자주 마시고 있기는 함ㅋㅋㅋ",0
잔도 좋고 잘산거같아요,0
"잔도 쓸만하고 글렌피딕이 하이볼에 찰떡이네요
",0
"늦은시간에도 친절히 수령받았습니다
다만 직원분이 신분증 확인절차를 생략하셔서
누군가 악용할수도 있겠네요 주의해줬으면 하네요",1
"기분 좋은 허브향, 라임향에 실크같은 목넘김.
샷으로 먹을 수 있는 진입니다.",0
배송으누약속되로 되었습니다. 물건 잘 받았습니다.,1
"질 받았습니다
아직 시간이 안나 보틀을 까진 읺았지만, 워낙 평가가 좋으니
기대하고 있습니다",0
고급스런 브랜디를 먹는 듯한 향긋하고 목넘김도 좋네요.,0
멀리 안가고 가까운곳에서 구매할수 있어 좋네요 ,0
아주 만족합니다. 셋트말고 단품도 자주나왓으면좋겠네요,0
"오픈하면 상큼한 풋과일향 이 기분좋게 올라오고, 목넘김은 물인가 싶을정도로 술술 넘어가요.피니쉬또한 짧지 않고 적당 하네요 발베니와 비교해서 먹는데 위스키 입문용으로 너무 좋은것 같아요 발베니는 살짝더 진한 풍미가 있네요~^^ ",0
맛있습니다!,0
받아오자마자 바로 시음!! 너무맛있어요~~,0
"맛있어서 추가 구매했습니다! 만족합니다!
픽업 가게에서도 친절하게 전달해주셨어요",1
"선물용으로 샀습니다.
포장 이쁘고 만족합니다~ 애용할게요!",0
"저렴하고 근처에서 픽업해서 편하고~
사장님도 친절해서 기분도 좋아요~
잘마실게요",1
수령하고 바로 냉동실 넣어놨다가 차가워지고 먹었는데 향이 딱 제 취향이에요! 진을 좋아하시는 분이면 뭐 다들 아시는 맛이겠지만 깔끔하고 괜찮네요,0
색깔이 예쁩니다. 맛은 아직 먹기전이라 모르겠어요.,0
도쿠리잔과 술병퀄리티가 좋네요. 포장도 고급스럽고 선물용으로 좋아보여요.,0
정말 잘 샀지만 수령하는 곳은 다음부터는 다른 곳을 이용하고 싶네요,0
"처음에 사과같은 향기가 나서 깔바도스랑 비교해봄
확실히 비슷한 결의 달달한 과일 향이긴 한데 깔바도스만큼 진하지는않음
숙성기간이 그렇게 길지 않은데도 톡 쏘는 알콜의 기운이 크게 느껴지지 않았음
맛은 과일같은 달달함이 느껴지고 마시고 난 후 아몬드같은 고소함이 남음",0
"굿입니다 그냥먹어도 굿이고
토닉워터넣고 진토닉으로먹어도 훌륭합니다
추천합니다",0
먹은 진 중에서 제일 맛있습니다!,0
이쁘네요.. 빨리집에서 따고싶네요,0
사장님이 너무 친절하게 대해주셔서 감사합니다. ,1
솔직히 좀 밋밋하고 심심해요 이 가격대에 다른 대안이 많죠 ,0
"힙 플라스크 품질이 좋아요. 
와잏드터키 글씨가 새겨져 있어서 더 좋아 보입니다. 잘쓰겠습니다.
속도도 빠르고 정확합니다. ",0
깔끔한 맛이 좋습니다.,0
"품절되기 전 망설이지 않은 나 칭찬해♡
픽업할 때 치요 사장님도 정말 친절하셨고
여기 랍스타 사시미있어서 찜 해놓고 있었는데 마침 우리동네 픽업장소ㅋㅋ 세상에 이건 운명이야!!",1
역쉬 유명한 가성비 술 입니다,0
포항에 첫 픽업매장이라 좋네요~ 사장님도 친절하시고 좋았습니다,1
"라프로익 쿼터같은 향미인데 더 고급진 느낌

요즘 트렌드인 단맛",0
혼술에 딱.!!,0
너무늦게픽업해서 죄송해여ㅠ,1
"와 배송도 빠르고 정확하고 첫 이용이었는데 자주 쓸거 같아요 플라스크 너무 좋아요
",1
빠른배송 고맙습니다,1
부모님 선물해드렸는데 너무 좋아하시는군요. 꼭 재판매했으면 좋겠어요!,0
"리볼러의 원재료가 불렛버번과 티아마리아라는걸 알게되어 바로 구매하여 만들어먹으니 시작은 오렌지향에 은은한 커피향, 그리고 모든걸 아우르는 스파이시한 불렛 버번이 너무나도 맛이 좋았습니다. 강추해요!",0
한국에도 이렇게 맛있는 위스키가 있다는거에 깜짝 놀랐습니다. 사실 화요 41은 좀 실망했어서 큰 기대는 없었습니다. 그런데 마셔보니 너무나도 달달한 바닐라향과 피니쉬의 상쾌함이 과함이 없이 입을 즐겁게 해주더군요. 바닐라 아이스크림을 좋아하시는 분들이라면 누구나 향을 즐기면 마실 수 있는 술인거 같습니다.,0
빠르고 편한배송. 굿입니다~!^^,1
"좋은 기회로 구매하게 되었습니다.
집 근처에서 찾을 수 있어서 편하고 좋았어요 ^^",0
"구성이 좋아서 첫구매했어요~ 자주 이용할듯요!
전용 잔 챙겨주는 프로모션 자주했으면 좋겠어요.
",0
아직 따지는 못했지만.... 뿌듯한...ㅎㅎ,0
"피트와 쉐리의 조합 완벽하네요
향도 좋고 맛도좋습니다
아드벡 우가달이 이것보다 더 좋다고 하는데
우가달도 마셔보고싶네요ㅎㅎ",0
"독일 맥주 특유의 풍미 풍성한거품
만족입니다
갠적으로 레드가 좋네요",0
"피트향도 좋지만
없는 느낌도 너무좋음
온더락은 별로 과일향은 다날라가고 알콜만남음
잔은 글렌케넌 썼네요",0
아주아주 맛있는 맥주!! 굳뜨입니다!!,0
싸게 잘 구했습니다~,0
"매너 좋고 좋은  술 좋은가격에 
행복하게 잘 먹겠습니다",0
잔도 실제로보면 더 예쁘고 잔이 맥주의 풍미를 살려주네요. 도수가 7.7%인데도 부드러운 밀맥주 맛이라 너무 좋습니다. 가격이 아깝지 않네요.,0
"감사합니다
",0
"고도수 술인데 달큰하고, 액체인데 폭신한 느낌도 있네요. 러셀 리저브 싱글 배럴! 대전 지역에서 만나보고 싶네요. 데일리샷, 부탁드립니다.",0
하나는 선물용 하나는 개인용으로 샀는데 선물받은사람도 만족합니다,0
"우리 전통주가 좋은 줄 알았지만 이 아이는 상상과는 다른 맛과 느낌을 가진 너무 좋은 술 입니다. 부드럽고, 향긋하고, 따뜻한 술!",0
가벽대비 훌륭,0
"노즈에서는 파인애플같은 열대과일 냄새가 주를 이루며, 버번의 캐릭터가 뒤에서 은은하게 올라옵니다.
팔레트는 노즈와 다르게, 몰티한 느낌이 강해 상반된 느낌이 매력적이지만, 피니쉬가 짧은 것이 아쉽네요.",0
"쉐리 특유의 꼬릿한 냄새가 노즈에서 느껴집니다. 초콜릿, 생강같은 유러피언 오크의 특징적인 냄새가 나지만, 그리 강하지는 않습니다.
팔레트에서는 와인이 가지는 텍스쳐가 강하며, 피니쉬에서도 이를 길게 가지고 갑니다.
전형적인 쉐리 특징의 위스키지만, 그 캐릭터가 강하지 않아, 좋게 말하면 균형잡힌 맛이고, 나쁘게 말하면 특징없는 맛이라고 할 수 있을 것 같네요.",0
"청량한 느낌의 진, 하이볼로 제격이네요
여름에 애용할 듯 합니다 ㅎㅎ",0
종이가방에 담아주셔서 들고가기 편했습니다,0
"사진하고 동일하게 고급스럽습니다. 잔세트도 유용할 것 같아요!
좋은 날 좋은 사람과 마셔야겠어요. 감사합니다!",0
상상이상으로 부드럽고 향기롭고 맛있습니다,0
맛있어요! 행복합니다,0
강한 피트향과 적당한 스파이시향이 좋습니다.,0
픽업점 사장님도 친절하시고 조촐한 모임에 가져가 잘마셨습니다.,1
이게 진짜 맥주구나 하는 맛,0
오래전부터 갖고싶던 전용잔이라 더 만족도가 높아요,0
맛있습니다 ,0
진한 오크향. 부드러운 목넘김. 자랑할만한 라이스위스키네요.,0
좀 더 사고싶은데 물량이 없네요 까빙ㅎㅎ 보드카인데도 상당히 부드러워서 좋았어요,0
가격이 저렴한 게 장점. 버번이라고 할 특징은 있으나 전체적으로 옅음. 칵테일용으로 버번 뉘양스를 표현하기에는 괜찮겠으나 니트나 온더락은 아쉽. ,0
먹으면 취해요,0
깔끔한 맛 괜찮았지만 역시 제 취향은 진득한 CS가 ㅎㅎㅎ 그래도 같이 마실 대상한테는 아주 좋았던 위스키네요 ㅎ ,0
알중이분들에겐 취향에 안맞을수 있으나 친구들과 함께마시기엔 정말로 좋은 술인것 같습니다.,0
조금 실망이나 숙취가 없어 좋음,0
항상옳은선택...,0
싸고 좋앙ㆍ느,0
잔이  예쁘네요. 저렴하게 잘 샀습니다.,0
"히비키 17년 대신 선택한 하모니…
가성비가 좋네요. 향은 좋지만 맛은 크게 기대하지 마세요.
다 마신 병은 디캔더로 재활용 하면 좋아요.",0
하이볼로 만들었을 때 맛있는 술이 되버린 메이커스 마크입니다. 이번에도 하이볼로 먹는다고 샷으로는 한 번 도 못 먹었네요.. 다음에는 꼭 샷으로 먹어보길,0
감사합니당 ,0
친절하게 바로 내어주시네요,1
"
믿고 마시는 꾸엘보❤️",0
송충이인 저에겐 정말 최고의 술입니다. 깔끔한 풀향을 좋아한다면 추천 드립니다.,0
"받자마자 와서 진토닉부터 쓰까먹었는데
다른분들리뷰처럼 청량감 진짜좋네요
향이 다채롭고 하진않지만 왠지 손이자주갈거같은느낌",0
많이 파세요 ᆢ,0
픽업 너무 편해여!!,1
"오늘 받아서 니트로 한 잔, 진토닉으로 한 잔 먹었습니다. 청량감도 좋고 향도 좋네요. 아내도 맛있다고 해서 당분간은 자주 마실 것 같습니다.",0
기대되는맛입니다,0
정말 기대되는맛입니다,0
역시 만족 함니다^^*,0
"위스키 토닉워터 레몬으로 조합하니
괜찮았습니다
목넘김도 좋고
향도 좋고 다좋습니다~^^
",0
빨랑 맛보고 싶은 비쥬얼.....이에요^^,0
"가성비 굿~~
와일드터키  베이비~~",0
여름과 가장 잘 어울리는 술입니다. ,0
"인생 첫 블랜디드 위스키입니다!
저렴해서 의문이 들었지만 
오히려 맛있어서ㅠ당한 그럼 위스키네요! 추천합니다!
",0
목넘김이 좋고 깔끔한 사케 쿠보타입니다..만쥬도 맛있지만 센쥬는 다른 매력이 있죠 이번에 도쿠리 잔세트 행사하기에 저렴하게 잘 구매합니다.,0
깔끔한 종이백과  고급스런 포장이 너무 맘에듭니다~ 맛도 좋지만 선물용으로 넘 좋은것 같아요,0
"간편 픽업 아주 좋아요!
",1
"가성비 정말 좋아요. 온더락도 아주 나쁘지 않고
저는 버번콕이 제일 좋았습니다",0
맥주 맛이 좋은 건 알고 있었으니 잔 때문에 주문했어요. 잔은 생각보다 상당히 가볍고 부딪히면 맑고 청량한 금속성 소리가 납니다. 외부 무늬가 요철이 없이 그냥 칠한 느낌이고 손이 잡고 들어올릴 때 불편하긴 합니다. 매우 얇아서 강도가 어떨지 모르겠네요. 가볍게 한 잔 하며 분위기 잡는 용도의 잔이라는 생각이 듭니다.,0
